2017-11-13,6550.227533333334
2017-11-14,6635.412633333333
2017-11-15,7301.42992
2017-11-16,7815.0307
2017-11-17,7786.884366666666
2017-11-18,7817.1403833333325
2017-11-19,8007.654066666667
2017-11-20,8255.596816666666
2017-11-21,8059.8
2017-11-22,8268.035
2017-11-23,8148.95
2017-11-24,8250.978333333334
2017-11-25,8707.407266666667
2017-11-26,9284.1438
2017-11-27,9718.29505
2017-11-28,9952.50882
2017-11-29,9879.328333333333
2017-11-30,10147.372
2017-12-01,10883.912
2017-12-02,11071.368333333332
2017-12-03,11332.622
2017-12-04,11584.83
2017-12-05,11878.433333333334
2017-12-06,13540.980000000001
2017-12-07,16501.971666666668
2017-12-08,16007.436666666666
2017-12-09,15142.834152123332
2017-12-10,14869.805
2017-12-11,16762.116666666665
2017-12-12,17276.393333333333
2017-12-13,16808.366666666665
2017-12-14,16678.892
2017-12-15,17771.899999999998
2017-12-16,19498.683333333334
2017-12-17,19289.785
2017-12-18,18961.856666666667
2017-12-19,17737.111666666668
2017-12-20,16026.271666666667
2017-12-21,16047.51
2017-12-22,15190.945
2017-12-23,15360.261666666667
2017-12-24,13949.175000000001
2017-12-25,14119.028333333334
2017-12-26,15999.048333333332
2017-12-27,15589.321666666665
2017-12-28,14380.581666666667
2017-12-29,14640.14
2017-12-30,13215.573999999999
2017-12-31,14165.574999999999
2018-01-01,13812.186666666666
2018-01-02,15005.856666666667
2018-01-03,15053.261666666665
2018-01-04,15199.355000000001
2018-01-05,17174.12
2018-01-06,17319.198
2018-01-07,16651.471666666668
2018-01-08,15265.906666666668
2018-01-09,14714.253333333334
2018-01-10,15126.398333333333
2018-01-11,13296.794
2018-01-12,13912.882000000001
2018-01-13,14499.773333333333
2018-01-14,13852.92
2018-01-15,14012.196
2018-01-16,11180.998333333331
2018-01-17,11116.946666666669
2018-01-18,11345.423333333332
2018-01-19,11422.44
2018-01-20,12950.793333333333
2018-01-21,11505.228
2018-01-22,10544.593333333332
2018-01-23,11223.064
2018-01-24,11282.258333333333
2018-01-25,11214.44
2018-01-26,10969.815
2018-01-27,11524.776666666667
2018-01-28,11765.71
2018-01-29,11212.654999999999
2018-01-30,10184.061666666666
2018-01-31,10125.013333333334
2018-02-01,9083.258333333333
2018-02-02,8901.901666666667
2018-02-03,9076.678333333333
2018-02-04,8400.648333333333
2018-02-05,6838.816666666667
2018-02-06,7685.633333333334
2018-02-07,8099.958333333333
2018-02-08,8240.536666666667
2018-02-09,8535.516666666668
2018-02-10,8319.876566184
2018-02-11,8343.455
2018-02-12,8811.343333333332
2018-02-13,8597.7675
2018-02-14,9334.633333333333
2018-02-15,9977.154
2018-02-16,10127.161666666667
2018-02-17,10841.991666666667
2018-02-18,10503.298333333334
2018-02-19,11110.964999999998
2018-02-20,11390.391666666668
2018-02-21,10532.791666666666
2018-02-22,9931.071666666667
2018-02-23,10162.116666666667
2018-02-24,9697.956
2018-02-25,9696.593333333332
2018-02-26,10348.603333333334
2018-02-27,10763.883333333333
2018-02-28,10370.164999999999
2018-03-01,11009.381666666668
2018-03-02,11055.815
2018-03-03,11326.948333333334
2018-03-04,11430.181666666665
2018-03-05,11595.54
2018-03-06,10763.198333333334
2018-03-07,10118.058
2018-03-08,9429.111666666666
2018-03-09,9089.278333333334
2018-03-10,8746.002
2018-03-11,9761.396666666666
2018-03-12,9182.843333333332
2018-03-13,9154.699999999999
2018-03-14,8151.531666666667
2018-03-15,8358.121666666666
2018-03-16,8530.402
2018-03-17,7993.674643641666
2018-03-18,8171.415
2018-03-19,8412.033333333333
2018-03-20,8986.948333333334
2018-03-21,8947.753333333334
2018-03-22,8690.408333333333
2018-03-23,8686.826666666666
2018-03-24,8662.378333333334
2018-03-25,8617.296666666667
2018-03-26,8197.548333333334
2018-03-27,7876.195
2018-03-28,7960.38
2018-03-29,7172.28
2018-03-30,6882.531666666667
2018-03-31,6935.48
2018-04-01,6794.105
2018-04-02,7035.848333333332
2018-04-03,7410.435
2018-04-04,6787.761666666666
2018-04-05,6826.509999999999
2018-04-06,6603.876666666667
2018-04-07,6927.688
2018-04-08,7017.656666666667
2018-04-09,6699.2733333333335
2018-04-10,6787.571666666667
2018-04-11,6926.266666666666
2018-04-12,7847.845
2018-04-13,7895.408333333333
2018-04-14,8036.511051408333
2018-04-15,8340.748333333333
2018-04-16,8043.803333333333
2018-04-17,7895.416925956
2018-04-18,8164.937425765001
2018-04-19,8254.625
2018-04-20,8852.718333333332
2018-04-21,8807.205
2018-04-22,8838.548333333334
2018-04-23,8933.861666666666
2018-04-24,9555.542
2018-04-25,8995.506666666666
2018-04-26,9258.398333333333
2018-04-27,9010.32
2018-04-28,9326.173333333334
2018-04-29,9334.281666666668
2018-04-30,9259.57
2018-05-01,9075.136666666667
2018-05-02,9221.426
2018-05-03,9639.268333333333
2018-05-04,9710.730000000001
2018-05-05,9803.306666666665
2018-05-06,9630.136276683334
2018-05-07,9345.689999999999
2018-05-08,9228.608333333334
2018-05-09,9322.041666666666
2018-05-10,9101.483333333334
2018-05-11,8468.788
2018-05-12,8484.346666666666
2018-05-13,8727.651666666667
2018-05-14,8652.038333333332
2018-05-15,8511.458
2018-05-16,8340.703333333333
2018-05-17,8106.118333333333
2018-05-18,8240.055
2018-05-19,8223.288333333334
2018-05-20,8507.406666666668
2018-05-21,8385.556186928334
2018-05-22,8015.580000000001
2018-05-23,7555.740000000001
2018-05-24,7566.193333333334
2018-05-25,7445.238333333334
2018-05-26,7342.908333333333
2018-05-27,7361.831666666666
2018-05-28,7130.541666666667
2018-05-29,7459.876666666667
2018-05-30,7385.395
2018-05-31,7491.433999999999
2018-06-01,7535.1466666666665
2018-06-02,7645.1466666666665
2018-06-03,7699.886
